simulation,timestep,C,I,U,Y,P,R
1,197,173.33907160726338,35.312827989079146,3.6110048872663927,313.1439933867975,106.45468963572374,2.185134406889821
1,198,175.40411772632214,39.60341043893446,5.491943896753806,313.61268681472546,104.90103756643337,2.049390248374299
1,199,174.2012093270864,41.28170033150798,1.3422906706416753,268.6073840622358,106.81736547652545,1.558496128720643
2,0,101.01362131760189,43.92256104590662,9.722186745617785,452.6120938983623,101.72533783933666,1.365694270447868
2,1,101.15515818186162,65.10783896683674,2.48709298996365,210.78771257444527,101.47402982992028,3.0415258734385544
2,2,101.31223926431608,43.188579347669474,8.442251050223671,306.9010190063086,104.69820924720045,1.4216936463844996
2,3,101.13146099250646,37.596766860208476,3.38370185390976,280.0017287979357,101.06217296094692,1.20220259902705
2,4,100.9033643894289,53.51316028590457,11.78719645122712,265.52823130893796,102.91978273578421,1.8096375313105066
2,5,101.4774859006361,36.15132711923176,2.0870998692313223,283.61950040235996,105.28478393662787,0.471350659051612
2,6,101.29253310057673,35.64484239890922,5.337714623697866,278.9467371571083,101.37148180389929,2.2906732534434977
2,7,101.22892889391326,77.58119608554284,7.758222667908458,310.18052760400775,105.1859627967969,2.366626769559833
2,8,101.20807787110445,67.67514113075319,6.366547551537911,305.91817593369586,100.07748165388398,2.53229170780282
2,9,101.24873643241213,34.19626837522424,3.8497732106521885,290.8784280932931,105.17397051037926,1.8221289976157946
2,10,101.52291275917574,40.75495979685086,4.5634552612505015,264.55820347788693,101.63833427641474,1.0661075373127264
2,11,101.59337166307307,43.97923055075925,3.377412563917241,309.9169172663038,105.33217000557177,2.3213790426795957
2,12,101.43230223992605,39.838045606947205,3.3703245157220096,306.3194074236431,104.4368591319465,2.1112899953551536
2,13,101.6242507824546,63.65485243661917,5.121212671467847,315.1403573111764,104.73322624705422,2.7035762396344243
2,14,101.91142246480278,42.591254258111654,5.712713107513839,352.2425519676241,101.40098454049655,1.0560256186987862
2,15,101.58554365126933,58.22310159044181,1.9321352403458543,319.27724731141166,106.23845055388617,2.5990622925222913
2,16,101.63970435121803,57.33838882466879,0.963891220791698,253.6237078614794,104.9809457990507,0.5583060799175708
2,17,101.20222631497104,76.16074556273308,7.747738715177172,295.8092235723406,101.04067178397712,2.4127953604744237
2,18,101.83453092048998,73.46286829906875,7.604994278443439,309.60640984687313,100.92522087665938,1.6923850272931324
2,19,101.46769194714017,80.84266968846615,2.636642853024059,308.7732764890163,112.04919781943588,0.5850311363423988
2,20,101.68488474460645,36.43484060481193,2.582819245523433,285.6291842359376,108.91169287110579,2.3332100545830614
2,21,101.63448137602774,36.36843323206581,7.630033365781588,279.8018996252794,99.94292483323856,2.20388752099355
2,22,101.37945918263479,41.263483876874574,3.6054412488078054,323.47739489180356,101.80574170153378,2.1303123016474523
2,23,101.42362306586111,32.25461990879675,5.858923956004138,307.29263648693853,103.65421426708829,1.20352206539576
2,24,101.57362518755383,32.341750164729724,5.253786691586396,271.7841386507811,104.91073106343671,2.01565442192155
2,25,101.96353950395505,86.04276599652158,7.869497932419166,290.59895148196256,102.88452981809729,2.0082031972211896
2,26,101.77421684651753,98.93662968537959,2.7422489248476274,301.98284608917174,107.05531585095713,2.0035868147620337
2,27,101.48323811184925,34.8341969961245,3.671029891321301,196.1287966720952,105.5815033610592,1.8018374649951454
2,28,101.53219818871666,48.66097348810574,4.085447432402956,287.5592351841859,100.69245452677215,1.4021873645741139
2,29,101.49846107671664,66.81354462952706,1.5469961412004731,298.1568329721436,121.95792971826074,2.180439780671081
2,30,101.3889730028525,36.73737926034562,3.533986677288533,305.38194823573195,100.37527582073966,1.1710190647161989
2,31,101.54957024377289,69.47226708740425,4.616523571380799,274.72927453471544,105.85873421124427,2.3819534815003567
2,32,101.73628658924768,44.745834265541475,4.476324426003416,456.2852673599802,104.51541740975225,2.2512759800396775
2,33,101.87959579242442,48.60638307653215,0.5926210785589318,297.18813320393974,101.94768234205495,1.7690035225220317
2,34,101.68205845623136,68.01236210899043,4.602848431285373,315.99060704490984,105.11674040014863,1.892935885065359
2,35,101.70466015402768,44.360881004018864,8.5489941305372,329.280046122145,103.11691319416336,1.014766706716252
2,36,102.10975883169591,41.3237769905976,5.507364633056314,295.6958342242968,100.46176100284302,1.9597245993455512
2,37,102.36114946713167,36.049813176524786,7.74783677002755,268.01306334655385,104.50777610093427,1.8870005463785628
2,38,102.17816644690463,72.17698519575538,5.677061682241018,318.5893610706082,113.703115942554,2.7924961103549624
2,39,102.23632688513743,33.49761592780083,3.812070494834858,292.05445192019016,103.47936205693344,1.728880901526468
2,40,102.35308496639782,65.14563094452743,7.047738231512426,388.7991616248056,104.4033243339009,2.507296217896709
2,41,102.51239189844152,35.2070413213802,1.3151835755431192,292.9843352798887,106.81054713277307,2.1441642792191624
2,42,102.49037365787872,38.481130883794336,3.6097028813362755,305.0075720579382,101.28164889026651,2.6202976310765753
2,43,102.45885957017623,40.2518962463011,3.193822565429474,283.5496740468203,100.89235474277179,1.8186183477313131
2,44,102.73223242390809,66.63776437369471,1.1455082952696556,300.51138757373224,102.54413558449264,2.394305756887654
2,45,102.53001402791327,40.10636264577537,6.3004446957065285,324.1145266754091,100.99310410081189,2.0311625863130387
2,46,103.17959324061606,69.94702179419755,10.433353232975783,284.32596215795445,105.38401572517961,2.7388126008217664
2,47,103.06404500435885,40.1556025191238,3.3996151745686074,297.723156221484,103.09447020344872,5.483988510962195
2,48,103.36987759026253,29.713316086336558,4.8212135789867565,317.75706261823854,102.31990668416566,1.924449526742227
2,49,103.23685836633238,44.40256121884936,4.490610924863885,286.74179596858977,102.51036943875835,2.0746045069477925
2,50,103.15973003400386,35.8831891649494,5.301254982110424,294.6002718488314,101.57390747754738,1.8943120084436595
2,51,103.19002241398185,72.94600865906611,0.6725927872404475,302.55357062280854,105.95284302282197,2.396510181948918
2,52,103.56497012284466,70.0983202459686,3.353759017152214,253.78544077618363,104.17507234535857,2.554103773146066
2,53,103.38393433404767,40.66730997747918,6.443814000269989,280.6419984583618,106.1571734273528,3.165115547039245
2,54,103.78112031387015,38.53091050345167,3.1589807018397353,323.69908748933415,100.78942947358972,2.45944375950953
2,55,103.70719705391772,38.03320928210711,2.9988980224178716,283.78287034871084,102.75169803756997,1.7991344597213814
2,56,103.83806335324802,38.08081971383483,11.030631028258343,314.10866371156374,103.25732875771646,1.7415378463876314
2,57,104.10636442621791,72.14891615702975,5.774939157738808,267.7143740800439,102.5529436648872,2.4921372608096304
2,58,104.25596068881036,37.9665549615546,0.40664643828484304,248.97099291191205,102.52601077669536,1.849259738162816
2,59,104.79190079751402,42.78928548362959,6.755596051030932,297.893956554621,101.29441975119556,3.061406568253049
2,60,104.98917899187065,47.39099209029684,5.9377970929820725,317.65935206546453,105.20771376879709,1.8440120492665726
2,61,105.75018443135568,69.71583955344758,1.5900507157031354,290.23651899679106,103.51913509873685,2.4825436391564155
2,62,105.6818319187971,71.3831228609169,0.5271210478316787,331.76623684134364,103.32155410121737,1.0533559907698198
2,63,105.44986385315003,33.70942125685705,4.975129190432324,265.4654652150446,103.2345145853999,2.1688593592929295
2,64,106.15773520607947,41.64318134720562,6.8061848165054055,241.16895954277155,100.65264988204741,0.5728803090842671
2,65,106.87512690942738,53.75452854226087,2.377391418895939,337.9678388078291,102.69415353774336,2.4558842539800136
2,66,106.6459419136163,33.11085044771735,4.103922157373024,342.30963589971793,106.955731106515,1.167003573220648
2,67,106.44691699353555,38.62839002444238,3.8654345606690317,224.47537799819955,100.8911854974875,2.2657575619090213
2,68,105.88268477509001,44.44070150762152,2.941966224115741,274.20118361703464,101.60834135536626,1.5137561486257047
2,69,105.80166903836874,67.74568601773362,1.308132295349781,304.8994860664992,110.75227762315983,0.8748643238648133
2,70,106.40980882060532,61.02454845333163,0.5579131166626901,275.85714693485136,101.0014672633405,1.918826998587721
2,71,106.77345361570525,85.26870705224275,3.8909309116313575,340.77888533612787,107.65630700121467,1.5533835760870758
2,72,106.63150492667071,41.318938439119954,3.1163080567630326,294.7016240919727,101.01606233547639,3.049694313687337
2,73,106.94721468675314,44.37524568186264,7.355110730957716,309.5213041964821,102.30870427935723,2.317674930255969
2,74,107.45487651209248,43.38582517419064,1.4979272523804708,295.7289478754428,103.28062023083626,2.3018191257068032
2,75,107.88711540789303,45.02666503515426,2.084331617483595,299.1448434310003,103.07827223303089,1.1212958980506142
2,76,108.37316504235751,45.770239594938154,4.0734816655000765,323.6127274817992,107.82452726647826,1.996443657592637
2,77,109.0224511976228,38.16362622033036,3.7052262730789263,354.7158534135117,104.09142877220113,2.902898008557692
2,78,108.58585230504738,27.97548581841755,1.2658092400660697,293.9205029198767,101.0523757745217,0.0
2,79,108.77837288262843,43.32896581256715,4.678668679997145,252.28256655750806,101.14687283860803,0.9365726312098565
2,80,109.20819877695664,88.89136634389165,9.33430286293267,321.4651196218088,108.21770198917952,1.863982768810867
2,81,108.03988365788807,67.35979187695774,2.9779093881670753,292.40826466063356,102.71942761286229,0.5413057330676089
2,82,108.43982879570972,32.70803355976534,6.45512216518426,227.60483222837112,108.67033379083709,2.1841928366450323
2,83,108.17407019644152,75.62564875421428,3.086398718612212,317.0311045725456,102.4385809388198,2.884427038305206
2,84,108.9500328424539,43.00056893415683,6.886902204487952,300.4930882904573,100.87174173930083,2.089446141246766
2,85,108.69534429915062,37.976420619724436,2.75345451081473,-47.10906136843895,103.89867358498674,6.919789653668054
2,86,108.74428139949804,48.55138464632171,5.49719258974121,316.33649140687015,106.10804996066936,2.28284445333252
2,87,108.35696411231007,32.996066895662906,4.32786505553733,283.0773508958143,104.57191804541807,1.4563571418557157
2,88,108.32899812680937,45.322756676465374,7.424011591901152,286.42303748997426,102.40978585352278,1.162672583091811
2,89,108.6410380149509,79.15103909150281,4.480701647207522,293.95262595212176,110.69540801398666,0.6863127330096552
2,90,109.1039664328036,38.30368004430115,4.178562959729425,306.1866708205584,113.39660954335795,1.9656404807029988
2,91,108.56064891359783,81.23554014153167,6.409673862081335,323.8623819648415,101.30092522331586,3.5048723030966857
2,92,109.20121990736284,32.64512624575753,5.507016869426835,329.4117953695207,102.20534740405932,2.054618410832268
2,93,110.25885051031194,38.59692264431916,1.774112830043635,290.1186149063358,104.4972848891213,2.1910813204710404
2,94,109.97450606168492,45.99840781313017,4.876226784442585,306.5597854581383,100.90423450760402,1.9105053657314126
2,95,109.92781312356952,36.262482802676814,9.328872470738629,303.24299932390727,103.59996652899035,1.3994101866199005
2,96,110.99162839342095,30.556811940821184,2.4753278415161097,343.77046429346245,104.01001951356707,2.339566167584034
2,97,112.28534082354227,43.85170108871624,6.188494519481477,304.5657834219939,107.1805600288912,2.066021116343477
2,98,113.54725767589261,69.93058922760262,8.036011671763923,286.1625449610996,104.33782242541228,1.2822852103770204
2,99,114.12681483401097,93.63385984529674,2.4411472521822004,283.92209328546323,104.22344006961077,9.74758871936941
2,100,114.25479474080173,41.947740068033845,5.040833475331112,270.8570166461522,102.64549163818506,0.8648428811979236
2,101,114.33821643501749,31.131697905043985,0.9238440676162348,255.25505655382676,102.97136910685647,0.8426599676587682
2,102,115.72873033876685,39.580615047943986,4.896998834363912,270.99650024196904,102.57631263497008,2.3680597666940715
2,103,116.16909481153664,41.198641499683966,2.8626409121438003,247.04783556193507,103.32457970302332,1.9065223023040703
2,104,117.37825266736212,39.80614531142451,4.701177971269201,290.0215099627333,102.07113535690549,1.3448614516666024
2,105,116.44695245060844,39.759445063473166,3.426962118141918,292.99265274876694,101.16251846616973,2.27143937913466
2,106,117.197256421583,46.002677909052586,4.874076639370064,351.0075547709907,105.92657771783125,1.7829997626881509
2,107,117.88733345836411,42.049658308354694,1.404471231984042,326.8707803535999,104.22825115767756,6.044808165042067
2,108,116.381094210885,66.7683831976714,1.2289318851938658,302.68718324713893,102.74121018402357,2.0693859949714453
2,109,115.44186342286271,39.075299990952715,1.337337019521596,274.01874780166827,103.84611447472982,1.4664745376290818
2,110,116.74295236884502,67.16144996151937,4.684212050157804,283.94225408202146,100.0784394305244,2.9301038192684605
2,111,117.52370012152706,38.34608297089398,4.844319683731982,317.55865003876954,102.31191818240383,1.4832601611574046
2,112,118.51827514018314,39.95012611528097,4.810820911374846,289.98066943559587,102.81181437593958,3.188145038969718
2,113,120.61639118789054,39.18662531306104,3.287532237491679,293.4940861631934,103.01803486048338,2.124080900714951
2,114,120.79774691678337,39.78885645817755,1.7228652324360842,323.99922734447125,105.13156395645159,1.7458738650967902
2,115,122.94289551136438,41.1386720912357,1.367888381811876,309.6533145184711,105.62462478973754,2.260549459566213
2,116,127.30521227155617,44.51668968612629,4.034005285065124,309.11369567824,102.70167253294994,1.9575225696551661
2,117,129.48943289884005,35.69384208078808,2.478110088095746,286.60058316198985,101.8017835695483,1.807734428817001
2,118,130.88746542255112,89.87823897539583,1.9850236952252471,286.7619189711587,103.14695259726734,1.590582985843481
2,119,131.17778059505255,47.81028709980842,4.965332897429196,321.64428090846405,100.83151930586025,2.932333940755814
2,120,132.32504551300357,31.915609753922926,3.86345217127299,325.6135490791356,101.23564698931558,1.3290590857607874
2,121,133.33902555987532,38.31200792904253,7.496609630516721,257.9842166888381,101.422738911203,1.4908878363482747
2,122,133.95096583953185,85.79338902192863,0.3814984606734931,258.15366640434115,105.19802721999248,1.8804984209499145
2,123,132.82109214896218,38.71763352355496,4.135421253578866,256.2420623909069,101.29809154327424,2.5043514831994655
2,124,133.9598821786094,75.02191987114261,3.4383571572180855,352.5003637916823,103.5206217580143,1.0715497943201042
2,125,135.16421185110605,30.799255075025886,3.707621256108734,307.2521998871428,102.3444156316278,1.5864440208788397
2,126,138.19413026412423,41.08265221900736,2.2903658945530974,294.8701171433772,109.25680428944952,2.7065300622543473
2,127,140.2832036202781,36.676603227130414,8.318281370714212,287.1769018003495,102.12444912915389,1.4916138641017938
2,128,139.6606793769571,45.333614903369835,8.811854245294585,270.5146554966222,102.75900808828207,2.2453785194145226
2,129,138.65774235345117,42.337310161684236,4.206182124598607,324.75470878922005,105.02947680829752,2.940336011033657
2,130,139.1996365563196,37.09962939825002,5.633722051177034,307.6693144491408,100.70349319110105,1.5844420884413006
2,131,138.06525319458504,39.11523067794737,4.301290237035279,287.4660345263906,103.64999735550222,0.5702662020830451
2,132,139.4118765085505,71.32269248331994,0.746539212634562,292.196280061396,103.43310872812826,2.6082904760618058
2,133,138.88429287915088,39.2109705270756,4.914639590327831,297.0767160070292,105.46101917624922,1.5806601556837827
2,134,141.91401232758213,72.87892711031625,1.6573083906817385,318.534892352139,103.44555304987938,1.0152977161772596
2,135,144.17231599383007,34.300707197987876,3.065021691011014,286.54256031271655,105.0206699400154,1.7516576831450787
2,136,147.19512042012215,39.235609925324134,6.477337879886005,306.72693821987895,101.1775663576068,2.715116390797571
2,137,147.87394166078155,45.54465319858205,3.4294629064489373,301.2235039933186,100.71926532343451,2.0133444550476907
2,138,149.26199416279246,63.53375509386109,2.4680178716265284,300.59945783446665,106.30062815575496,2.3715663173558723
2,139,152.75165319782226,34.67021789586647,4.303535291735531,335.2155517343215,103.14711707595332,2.1844925479354544
2,140,154.799118416547,39.832202613354696,3.009894928002587,229.16815615323915,102.7646747433811,2.409739426954405
2,141,158.09580286496544,90.5082072291696,2.821538178586449,314.4337785509338,103.03344788639033,2.002620206169112
2,142,156.9642136653331,42.67161380032861,1.4560191352390353,456.3620652137771,102.92367931072303,3.4604875834529594
2,143,160.87034673124072,31.604495260695682,3.3987756510316767,311.65274674027506,104.0112535418474,2.9281633050991775
2,144,160.35341696945193,84.3020931333668,0.9689201389210593,329.4026482205729,106.40691092981598,2.3028551938261304
2,145,168.26296598672786,41.355878042809934,4.819407554404434,304.6020489622621,101.59744371455173,1.4981615136440791
2,146,170.4304791983565,37.78340425133896,2.073722024885676,309.20569344024784,104.74978105189682,2.007290185627525
2,147,175.9167209147365,85.41176580901931,1.9099967622095275,253.63247074788075,105.52322620340192,2.1795762015263564
2,148,175.50322439746694,42.42950740763233,4.239253057050769,292.09980736337485,101.6238243427616,2.6930985837799843
2,149,176.2786377942634,35.79081018061911,4.792984318650688,295.8247289607744,103.681016872791,1.733362208005686
2,150,176.97777078292847,42.51630787983071,6.7915756722793335,314.2536787828912,104.12948675113239,1.1456374456680771
2,151,171.9230496642099,30.682356128783866,4.434842435278363,281.3956614278249,106.89871486102655,2.4060211812319436
2,152,163.94653059038345,70.64138377110031,6.857973067145128,318.860940833655,103.62169188985287,1.8686642654333838
2,153,164.6521629941932,37.86334925688007,2.9153003678933898,270.38678239837196,100.74475093136378,1.8773883814825345
2,154,159.81274101891063,76.92227364041293,2.0555810876347267,323.3639546651757,106.3017551058556,5.766897418130085
2,155,162.02250928003977,76.6706371486371,3.7557141413288897,306.0949081907742,102.90036442004421,2.4227081696153343
2,156,162.64780473563246,73.14613748350982,7.425653138885452,302.2920874676073,104.67532740032671,2.2812812521513015
2,157,155.58342156914574,47.18460328130557,4.86450239771666,329.0024347720033,103.65705852085019,1.903002594351031
2,158,155.08755529388532,46.90203806871278,12.411831661983822,292.1613300282606,109.61535384276817,0.7801142771622079
2,159,156.24073374831025,33.16617669985469,5.064798957925738,280.80202680465965,102.1135089081884,2.0524398701522983
2,160,161.4917107709153,46.51247634911921,3.2767380477367603,251.0155533052642,104.05943224903376,2.157638120554503
2,161,161.66602644487804,61.11969762334755,3.4112289347265135,295.93014002913856,108.16035120960562,1.7223137255943246
2,162,157.67527432696838,39.96465290378796,8.229259864128375,292.6444858282402,106.9164488670446,2.566392537243375
2,163,154.02070733995117,51.38482338876791,2.6169964755232984,297.07739545453194,103.07176506389452,1.393282606024257
2,164,153.50498652320698,93.01872946074171,4.164980826790845,306.3679158356277,104.64423233060836,1.7847393023736007
2,165,152.226292393967,36.46406765039399,0.9447351350575545,305.57558561788017,109.25526122483242,2.167204651257953
2,166,152.71704022677645,42.14897036006612,3.406589525465616,307.5406804289123,102.75749258303387,2.3331634770407184
2,167,154.55605610749296,75.48948461849847,1.8023590466470112,307.4676064855182,102.29135044770415,1.72976754035497
2,168,156.77483868366951,45.39048095437365,2.538082169384765,320.32187826426804,107.5818264631105,1.6446994744729277
2,169,159.61965182445655,56.459231660017814,5.886632502965587,276.4214641140179,101.41860372955784,5.422910790344841
2,170,158.6211448302203,27.775820695480924,0.865543034726455,266.69825825746534,106.04337847069903,2.412813387050834
2,171,162.098634846354,89.00632670877988,0.7658239933174789,323.13460871465963,104.71154554847388,2.14364197816195
2,172,158.92643627956883,37.51176892169377,2.3819687641327296,297.8726988002409,104.86189358508948,1.6436564462950087
2,173,160.2984287290131,77.16165496495661,6.306077675149655,304.5237687049044,105.15598273560599,2.11940968343802
2,174,162.11010779418217,34.04435780824911,2.0668191872936252,320.8596749164697,103.99489911335857,1.8359053514184234
2,175,163.58667331017526,86.71925985976925,2.8530848471594843,312.57928171113844,102.45864730063266,1.1749052403269427
2,176,161.64776694240274,36.59863262285192,3.473713946643455,308.9981485583232,101.43577136344663,1.170772908889831
2,177,159.98638162388954,39.464081682654026,4.085975435823773,294.2285946061318,104.63166137550073,2.1820465079857723
2,178,163.5505636963226,45.63071184087184,3.3249978879463047,314.772958004136,107.3005518889911,0.350814752161987
2,179,163.21179637115435,45.67645069291161,2.127745704448773,271.91402584272697,102.33037140104312,1.4702977736040828
2,180,166.33334631427914,46.33864929854151,3.2161526749932956,180.30708200882324,101.23967863523204,1.4424189155781753
2,181,165.7876267231137,61.16720256097258,5.276768115468683,293.2072026334583,107.38675162510374,1.831224595737653
2,182,177.25432818906546,68.51736469165223,9.015980267886576,318.9144413357609,102.87993866360412,1.2836527680911256
2,183,177.95052651037284,41.44563206126989,6.927612153448386,281.6362700025703,104.08004230422998,1.6223154977015293
2,184,184.14601415642494,46.14907401341391,6.190350433061843,290.0153233916922,109.71366338076136,1.3969437564866898
2,185,196.98353014605155,38.390162206853375,1.667841868825621,289.5094397808532,104.05285262026719,2.407225598232446
2,186,204.44408950777,32.63789057363146,3.3293927680729034,280.086557440458,103.09184248580709,1.9866997758424512
2,187,204.567843425625,44.10882384501747,4.731940750745366,319.7999690901055,103.58215061564913,2.562814712201062
2,188,206.7180090482968,46.873067565492136,4.706626691949245,306.6610267525781,106.52919371453093,0.23460357440375051
2,189,191.83095540037613,89.17824441999282,5.041864538994246,282.4371667920122,100.89918894502271,2.442028065905046
2,190,183.36157490957885,34.47054943972941,5.86734708914804,282.7365410917085,104.21257291904905,1.9484314681193309
2,191,185.15458708929248,83.70373523470496,3.5057759144357017,271.48079993386506,106.017285455969,3.0379724332483233
2,192,184.37367588434992,75.76704764844962,4.876899052456462,360.5890139788159,103.85759527461515,1.5458258711229989
2,193,181.53960580270999,36.63530039984244,4.330265077273856,264.80332365573685,100.47812400990071,0.8117720684208481
2,194,183.14348247609092,45.77841886647192,2.2429056267498306,320.29949942273936,102.68329615046144,1.8530190565560598
2,195,182.3266671557731,48.12597796837398,6.511482612089902,286.756724381843,106.47726681626318,2.762059481275023
2,196,179.98440948948922,31.921683781576228,8.556239386355776,253.60067902319315,107.2470611285398,2.511392295963815
2,197,185.82939630282266,42.716244130989516,11.121209102473662,308.58778710535245,104.60037775318273,1.7645669560603696
2,198,182.17434511007977,46.55825117027165,9.26533202095917,325.6168502363067,104.44400718470163,1.3105868467975563
2,199,186.9243364942398,39.40425602937368,4.891611460992023,294.2639405630023,102.05773453512911,0.7118472313099444
3,0,100.82440426902645,47.01054000190012,6.111200961308572,316.90175016736987,105.79833792223444,2.427609569870067
3,1,100.99566670885187,70.37767308788025,3.9638660978450533,266.53576237672416,109.4439756553372,1.5754570145684874
3,2,101.27925795249571,49.92946650749737,2.246431245749987,330.9588804874025,102.14399843618222,2.2968537238189524
3,3,101.3477595040407,40.64711013787155,1.2918876608901022,307.24442861210656,102.13219417846112,1.6393375456173882
3,4,101.29797180229596,44.48364961652477,1.4680606292912581,316.4976731156514,103.72722971527006,2.649805637254962
3,5,101.46706223822642,46.756017014841646,7.255176651818643,284.59656640228167,102.82562833284717,2.323013249954785
3,6,101.1776160540748,40.323457392542714,5.376989182185387,279.4668712408005,108.14676446205056,1.3631923996210729
3,7,101.07118260219039,43.41614948365922,2.2648468380863784,269.05183789474916,107.71668169793311,14.909754386999882
3,8,101.02236933350947,40.44144500666798,1.426915566518744,260.85317829693275,102.43740610917673,2.308285859239149
3,9,101.13689274529652,36.84814230568364,5.510772044032755,303.7154087467432,105.25857402423439,2.1097236213363924
3,10,101.13527586978849,33.05452247854251,2.7584664111325687,241.69302847480856,102.78465036616339,1.7908142901323745
3,11,101.57277972005785,46.18999121002241,3.5644068173738743,289.5156352641671,108.23569853407206,2.205647234033173
3,12,101.23536790392329,47.75565951539601,2.86108204967203,307.0983438755605,101.99948099939053,1.2829626203664046
3,13,101.11570395865708,39.37470825670387,1.7710791586219194,329.2289208288787,102.62802490080533,2.2797651177367935
3,14,101.75595898513734,36.295359278297305,2.555920811134859,312.90517835269617,110.44289790795864,1.8476162763397204
3,15,101.46285803540968,43.21836357463776,7.793532340476193,276.53813768236955,102.9131920118436,2.352545718664999
3,16,101.02291199929824,41.994503326900386,3.4108067681781518,321.305525392728,116.68036367588378,1.3456110533378338
3,17,101.43636268562395,71.53874954309964,1.469430670825115,307.478097607308,101.87298254801476,1.2550396736605836
3,18,101.7927668752165,70.67159721696427,9.709632515130231,301.81507449327506,102.80492499589825,1.8591784752864615
3,19,101.44190556178674,36.716157062010325,3.3042810291779965,295.0788642010513,104.97531630345598,3.1420466233185826
3,20,101.88883583548535,38.39024955694988,3.204523901565934,335.96167598617075,108.23722495455544,2.8000399814277044
3,21,101.81551237928295,75.51946343393273,3.4067989251189568,288.49126409257474,103.06696593799292,2.7949047133151907
3,22,101.7598520002493,82.63412959575433,3.1226620229270066,278.93519918856106,102.2235178117959,1.9195739853431144
3,23,101.62640702155248,59.852316741316315,5.9206057961191485,285.7366788000716,103.88678546261234,0.4764430677116853
3,24,101.6752017176126,40.95985396319712,3.9378238195127873,298.4991331542012,104.98936231479797,2.3464073577207216
3,25,101.64636394461077,33.93601752445146,2.5797235203982685,269.5448861888707,111.61857187010044,0.4227850483924851
3,26,101.46377703770443,43.071008623859285,3.8440451768082875,289.46926997566106,102.30693363888064,5.237007416751569
3,27,101.54823300060704,39.783135385228995,4.858916251404911,312.4923752183007,101.3756742527566,0.15621060674563397
3,28,101.78867132642436,39.124289766918146,2.685191097094219,286.0525792168167,103.51137173364296,3.055674593387649
3,29,101.80740437230025,51.977062631123616,2.691550835849287,293.2480235093937,101.62247197996348,2.7622126091214168
3,30,101.9436530838432,42.30997888487808,3.5275155688250455,292.66720241040855,102.9486513954094,1.4250457580597922
3,31,101.72165362222478,65.5276635191695,7.07821645730507,316.9600146069125,101.44528046215048,1.8860988602405115
3,32,101.85118511857888,61.83459413215786,8.885789652438884,263.2760579348943,102.08999983089866,1.8464281592296874
3,33,101.84945563321709,36.070111224966425,8.153954010344277,337.63678395567644,102.36132185915376,1.9853668321208446
3,34,101.9054425319598,50.37283421110638,3.9949457170403058,304.09357261407047,104.40700754823773,2.145210531434428
3,35,101.69026371981113,47.89291158378727,2.1246777497192495,285.3680622226737,103.11730142377418,1.402494204437271
3,36,101.69834750801012,45.79822381608275,8.936890354467693,304.35391309695257,106.26275764116406,1.5255902466668747
3,37,102.20285134219709,38.87608273339306,3.920992810960656,265.9811080691425,111.6286659767429,2.6733498365334567
3,38,102.01931692495984,44.4259740473817,3.5988536910583404,272.1231170082132,102.89052693694586,0.14403225831080757
3,39,101.98066285832486,81.8966493159052,5.124409091195527,265.5851387665105,103.75195407808046,4.561298057678874
3,40,102.25259406707575,36.0924678187756,3.1707208121851442,304.4846294871815,101.32918748726578,2.695624703795821
3,41,102.26532385150934,35.93780128385409,3.915909237684854,250.8222495971658,104.03589388521068,5.989486469492617
3,42,102.26315980038648,39.24392635148114,3.8601699799462694,300.7623361808016,103.68693077298525,1.3581736179928545
3,43,102.3981025969008,31.92292235915168,4.11879592971167,299.3159938321219,108.66338279002913,2.6360375687218562
3,44,102.43833223835064,36.504980433529944,1.8963878784390338,295.4105083429181,101.72575079907224,2.038881394463824
3,45,102.70295760593125,37.82534502568381,3.2953975924704455,242.17791651697974,101.74809229336995,2.3459189829838984
3,46,102.39361657000762,64.01037530252691,3.9481812078197627,280.549798297443,102.14046052060368,2.0619977545981234
3,47,102.70708741249067,41.7234557415152,5.459645895808987,304.3749131218497,105.56560197376373,2.448966493691654
3,48,102.48722851816696,46.87789561791216,2.92240331357886,323.5963587099583,101.47344530747051,3.5257492576206113
3,49,102.62742718326014,72.26089219898458,5.7658045129580655,285.6426285539556,104.5027981145961,2.164015406684987
3,50,102.66377306082201,70.58352775786088,4.401309510242111,287.8764522939945,104.50681391459051,2.622120825234862
3,51,102.65218901409816,79.2529163922645,9.592993155716615,307.64277111047795,102.19410747884432,1.4440343620092908
3,52,102.53086995414233,43.501221972610935,6.470516054633012,300.2040740844027,104.60212810549133,2.0988273180068786
3,53,102.89787950482024,46.12068951597016,3.9708070578972983,291.2861950515391,103.33516252472614,2.902813041452303
3,54,102.67168712091912,40.47680568031568,7.9766369755289785,293.9510147458913,107.11565531778335,5.145830378456671
3,55,102.39805498219573,42.65596066231253,10.15661610424649,278.4741229179548,112.57435132316938,2.4943760960045798
3,56,102.61796751201173,68.36931624520821,2.98611295413863,292.521522403089,100.9278896298143,2.0373643303615623
3,57,102.7865832352677,40.09768686039693,0.42948404324427003,320.6700775810109,101.11060619780442,2.4503384432698585
3,58,102.6259096826343,41.6606934899404,3.6312354160385767,279.62278947147183,101.0778851733476,2.0664086595166586
3,59,102.91245270554946,37.54610978156684,5.381752740834216,351.9988006481572,100.60148973281008,1.6212287214416579
3,60,102.94593206443818,38.392340297603994,4.147904896887644,301.87419722244414,105.58042293163432,1.0863823104589505
